t, u_learned, v_learned
1.765130260521042160e+01, 8.632280068045643517e-01, 1.273578846458026659e+00
1.769939879759519030e+01, 8.629322075942063019e-01, 1.274097237634432389e+00
1.774749498997995900e+01, 8.626372055660790350e-01, 1.274614149953757547e+00
1.779559118236472770e+01, 8.623429992802316146e-01, 1.275129586371677171e+00
1.784368737474949995e+01, 8.620495872998038545e-01, 1.275643549848400893e+00
1.789178356713426865e+01, 8.617569681747061505e-01, 1.276156043337391077e+00
1.793987975951903735e+01, 8.614651403739054247e-01, 1.276667069738556703e+00
1.798797595190380605e+01, 8.611741024304951919e-01, 1.277176631998531597e+00
1.803607214428857830e+01, 8.608838528919146027e-01, 1.277684733076263068e+00
1.808416833667334700e+01, 8.605943903069659395e-01, 1.278191375934038865e+00
1.813226452905811570e+01, 8.603057132258146167e-01, 1.278696563537486508e+00
1.818036072144288440e+01, 8.600178201999890693e-01, 1.279200298855573958e+00
1.822845691382765665e+01, 8.597307097823808641e-01, 1.279702584860608505e+00
1.827655310621242535e+01, 8.594443805272445891e-01, 1.280203424528237655e+00
1.832464929859719405e+01, 8.591588309901980747e-01, 1.280702820837449352e+00
1.837274549098196275e+01, 8.588740597282218392e-01, 1.281200776770570871e+00
1.842084168336673500e+01, 8.585900652996597548e-01, 1.281697295313269924e+00
1.846893787575150370e+01, 8.583068462642189367e-01, 1.282192379454553777e+00
1.851703406813627240e+01, 8.580244011829690765e-01, 1.282686032186770353e+00
1.856513026052104109e+01, 8.577427286151900754e-01, 1.283178256502223169e+00
1.861322645290580979e+01, 8.574618270696712230e-01, 1.283669055340917353e+00
1.866132264529058205e+01, 8.571816950794574064e-01, 1.284158431670760825e+00
1.870941883767535074e+01, 8.569023311944097276e-01, 1.284646388479583790e+00
1.875751503006011944e+01, 8.566237339647123639e-01, 1.285132928757439785e+00
1.880561122244488814e+01, 8.563459019408725670e-01, 1.285618055496606793e+00
1.885370741482966039e+01, 8.560688336737205528e-01, 1.286101771691587015e+00
1.890180360721442909e+01, 8.557925277144098342e-01, 1.286584080339106428e+00
1.894989979959919779e+01, 8.555169826144165546e-01, 1.287064984438114790e+00
1.899799599198396649e+01, 8.552421969255402656e-01, 1.287544486989786297e+00
1.904609218436873874e+01, 8.549681691999033717e-01, 1.288022590997518924e+00
1.909418837675350744e+01, 8.546948979899513521e-01, 1.288499299466934866e+00
1.914228456913827614e+01, 8.544223818484527611e-01, 1.288974615405880098e+00
1.919038076152304484e+01, 8.541506193284992277e-01, 1.289448541824424588e+00
1.923847695390781709e+01, 8.538796088460418598e-01, 1.289921079647875057e+00
1.928657314629258579e+01, 8.536093492546313888e-01, 1.290392236554405381e+00
1.933466933867735449e+01, 8.533398389187879518e-01, 1.290862012794725011e+00
1.938276553106212319e+01, 8.530710763901332427e-01, 1.291330411388212696e+00
1.943086172344689189e+01, 8.528030602202886223e-01, 1.291797435354247625e+00
1.947895791583166414e+01, 8.525357889608753403e-01, 1.292263087712208769e+00
1.952705410821643284e+01, 8.522692611635150906e-01, 1.292727371481475318e+00
1.957515030060120154e+01, 8.520034753798291227e-01, 1.293190289681426242e+00
1.962324649298597024e+01, 8.517384301614390196e-01, 1.293651845331440731e+00
1.967134268537074249e+01, 8.514741240599660310e-01, 1.294112041450897532e+00
1.971943887775551119e+01, 8.512105556270316287e-01, 1.294570881059176060e+00
1.976753507014027988e+01, 8.509477234142572843e-01, 1.295028367175655060e+00
1.981563126252504858e+01, 8.506856259732644698e-01, 1.295484502819713946e+00
1.986372745490982084e+01, 8.504242618556745459e-01, 1.295939291010731464e+00
1.991182364729458953e+01, 8.501636296131088733e-01, 1.296392734768086807e+00
1.995991983967935823e+01, 8.499037277872355522e-01, 1.296844837085399549e+00
2.000801603206412693e+01, 8.496445549102507044e-01, 1.297295600931776871e+00
2.005611222444889918e+01, 8.493861095296642016e-01, 1.297745029315957144e+00
2.010420841683366788e+01, 8.491283901932780154e-01, 1.298193125247434798e+00
2.015230460921843658e+01, 8.488713954488941171e-01, 1.298639891735704044e+00
2.020040080160320528e+01, 8.486151238443145894e-01, 1.299085331790259756e+00
2.024849699398797398e+01, 8.483595739273412928e-01, 1.299529448420595923e+00
2.029659318637274623e+01, 8.481047442457761987e-01, 1.299972244636206975e+00
2.034468937875751493e+01, 8.478506333474213896e-01, 1.300413723446587788e+00
2.039278557114228363e+01, 8.475972397800788372e-01, 1.300853887861232128e+00
2.044088176352705233e+01, 8.473445620915504017e-01, 1.301292740889635091e+00
2.048897795591182458e+01, 8.470925988296382769e-01, 1.301730285541290666e+00
2.053707414829659328e+01, 8.468413485421443232e-01, 1.302166524825693505e+00
2.058517034068136198e+01, 8.465908097768678475e-01, 1.302601461752330492e+00
2.063326653306613068e+01, 8.463409810696659319e-01, 1.303035099297364052e+00
2.068136272545090293e+01, 8.460918609549435976e-01, 1.303467440432904967e+00
2.072945891783567163e+01, 8.458434479773081494e-01, 1.303898488159532798e+00
2.077755511022044033e+01, 8.455957406813666699e-01, 1.304328245477827108e+00
2.082565130260520903e+01, 8.453487376117266860e-01, 1.304756715388367461e+00
2.087374749498998128e+01, 8.451024373129950584e-01, 1.305183900891733195e+00
2.092184368737474998e+01, 8.448568383297792028e-01, 1.305609804988504097e+00
2.096993987975951867e+01, 8.446119392066863130e-01, 1.306034430679259506e+00
2.101803607214428737e+01, 8.443677384883235826e-01, 1.306457780964578763e+00
2.106613226452905963e+01, 8.441242347192982054e-01, 1.306879858845041875e+00
2.111422845691382832e+01, 8.438814264442174862e-01, 1.307300667321228183e+00
2.116232464929859702e+01, 8.436393122076885076e-01, 1.307720209393717026e+00
2.121042084168336572e+01, 8.433978905543185745e-01, 1.308138488063087967e+00
2.125851703406813442e+01, 8.431571600286335011e-01, 1.308555506328149987e+00
2.130661322645290667e+01, 8.429171191718299871e-01, 1.308971267115250692e+00
2.135470941883767537e+01, 8.426777665261950823e-01, 1.309385773374476258e+00
2.140280561122244407e+01, 8.424391006356184430e-01, 1.309799028090785411e+00
2.145090180360721277e+01, 8.422011200439895040e-01, 1.310211034249136652e+00
2.149899799599198502e+01, 8.419638232951976997e-01, 1.310621794834488929e+00
2.154709418837675372e+01, 8.417272089331326868e-01, 1.311031312831800744e+00
2.159519038076152242e+01, 8.414912755016838997e-01, 1.311439591226030821e+00
2.164328657314629112e+01, 8.412560215447407730e-01, 1.311846633002137663e+00
2.169138276553106337e+01, 8.410214456061929633e-01, 1.312252441145080217e+00
2.173947895791583207e+01, 8.407875462299297942e-01, 1.312657018639816764e+00
2.178757515030060077e+01, 8.405543219598409221e-01, 1.313060368471306250e+00
2.183567134268536947e+01, 8.403217713398157818e-01, 1.313462493624507399e+00
2.188376753507014172e+01, 8.400898929137438076e-01, 1.313863397084378715e+00
2.193186372745491042e+01, 8.398586852262220903e-01, 1.314263081825743473e+00
2.197995991983967912e+01, 8.396281468302796425e-01, 1.314661550702630910e+00
2.202805611222444782e+01, 8.393982762739252701e-01, 1.315058806640988287e+00
2.207615230460921651e+01, 8.391690721027386113e-01, 1.315454852601559477e+00
2.212424849699398877e+01, 8.389405328622996372e-01, 1.315849691545088573e+00
2.217234468937875747e+01, 8.387126570981880969e-01, 1.316243326432319671e+00
2.222044088176352616e+01, 8.384854433559837394e-01, 1.316635760223996865e+00
2.226853707414829486e+01, 8.382588901812665361e-01, 1.317026995880864249e+00
2.231663326653306711e+01, 8.380329961196160138e-01, 1.317417036363665916e+00
2.236472945891783581e+01, 8.378077597166122548e-01, 1.317805884633145963e+00
2.241282565130260451e+01, 8.375831795178347861e-01, 1.318193543650048039e+00
2.246092184368737321e+01, 8.373592540688636898e-01, 1.318580016375116681e+00
2.250901803607214546e+01, 8.371359819152784931e-01, 1.318965305769095986e+00
2.255711422845691416e+01, 8.369133616026591671e-01, 1.319349414792729824e+00
2.260521042084168286e+01, 8.366913916816743901e-01, 1.319732346374450582e+00
2.265330661322645156e+01, 8.364700707291579107e-01, 1.320114103276558870e+00
2.270140280561122381e+01, 8.362493973001546843e-01, 1.320494688399700189e+00
2.274949899799599251e+01, 8.360293699452021610e-01, 1.320874104673141813e+00
2.279759519038076121e+01, 8.358099872148374576e-01, 1.321252355026150793e+00
2.284569138276552991e+01, 8.355912476595978022e-01, 1.321629442387994402e+00
2.289378757515029861e+01, 8.353731498300206448e-01, 1.322005369687939913e+00
2.294188376753507086e+01, 8.351556922766429913e-01, 1.322380139855254599e+00
2.298997995991983956e+01, 8.349388735500022918e-01, 1.322753755819205290e+00
2.303807615230460826e+01, 8.347226922006357741e-01, 1.323126220509059481e+00
2.308617234468937696e+01, 8.345071467790807773e-01, 1.323497536854084222e+00
2.313426853707414921e+01, 8.342922358358743073e-01, 1.323867707783546566e+00
2.318236472945891791e+01, 8.340779579215539252e-01, 1.324236736226714006e+00
2.323046092184368661e+01, 8.338643115866567479e-01, 1.324604625112853595e+00
2.327855711422845530e+01, 8.336512953817200033e-01, 1.324971377371232384e+00
2.332665330661322756e+01, 8.334389078573625209e-01, 1.325336995930711748e+00
2.337474949899799626e+01, 8.332271476031133384e-01, 1.325701483526582347e+00
2.342284569138276495e+01, 8.330160132079432733e-01, 1.326064842896908624e+00
2.347094188376753365e+01, 8.328055032312181583e-01, 1.326427076927037874e+00
2.351903807615230590e+01, 8.325956162323036036e-01, 1.326788188502317833e+00
2.356713426853707460e+01, 8.323863507705653308e-01, 1.327148180508095798e+00
2.361523046092184330e+01, 8.321777054053688394e-01, 1.327507055829718841e+00
2.366332665330661200e+01, 8.319696786960797397e-01, 1.327864817352534921e+00
2.371142284569138425e+01, 8.317622692020637531e-01, 1.328221467961890889e+00
2.375951903807615295e+01, 8.315554754826866013e-01, 1.328577010543134485e+00
2.380761523046092165e+01, 8.313492960973137835e-01, 1.328931447981613223e+00
2.385571142284569035e+01, 8.311437296053110213e-01, 1.329284783162674177e+00
2.390380761523045905e+01, 8.309387745660438140e-01, 1.329637018971664864e+00
2.395190380761523130e+01, 8.307344295388779942e-01, 1.329988158293933020e+00
2.400000000000000000e+01, 8.305306930831790613e-01, 1.330338204014825498e+00
