t, u_learned, v_learned
1.765130260521042160e+01, 9.070221617069519349e-01, 1.199864831583726810e+00
1.769939879759519030e+01, 9.069710763461895642e-01, 1.199935850456473663e+00
1.774749498997995900e+01, 9.069204640748027568e-01, 1.200006204113868158e+00
1.779559118236472770e+01, 9.068703205832598924e-01, 1.200075898691421505e+00
1.784368737474949995e+01, 9.068206415969864986e-01, 1.200144940273714544e+00
1.789178356713426865e+01, 9.067714228763645856e-01, 1.200213334894397299e+00
1.793987975951903735e+01, 9.067226602167330896e-01, 1.200281088536189200e+00
1.798797595190380605e+01, 9.066743494483877619e-01, 1.200348207130879530e+00
1.803607214428857830e+01, 9.066264864365810583e-01, 1.200414696559326755e+00
1.808416833667334700e+01, 9.065790670815224717e-01, 1.200480562651458971e+00
1.813226452905811570e+01, 9.065320873183779771e-01, 1.200545811186273681e+00
1.818036072144288440e+01, 9.064855431350768988e-01, 1.200610447887377585e+00
1.822845691382765665e+01, 9.064394305600173007e-01, 1.200674478426065672e+00
1.827655310621242535e+01, 9.063937456410890992e-01, 1.200737908426576572e+00
1.832464929859719405e+01, 9.063484844616367386e-01, 1.200800743462094200e+00
1.837274549098196275e+01, 9.063036431404597471e-01, 1.200862989054746199e+00
1.842084168336673500e+01, 9.062592178318132907e-01, 1.200924650675605942e+00
1.846893787575150370e+01, 9.062152047254078413e-01, 1.200985733744690531e+00
1.851703406813627240e+01, 9.061716000464089538e-01, 1.201046243630961907e+00
1.856513026052104109e+01, 9.061284000554378215e-01, 1.201106185652326852e+00
1.861322645290580979e+01, 9.060856010485709433e-01, 1.201165565075636543e+00
1.866132264529058205e+01, 9.060431993573399012e-01, 1.201224387116686998e+00
1.870941883767535074e+01, 9.060011913487320268e-01, 1.201282656940218185e+00
1.875751503006011944e+01, 9.059595734251896237e-01, 1.201340379659915358e+00
1.880561122244488814e+01, 9.059183420246107454e-01, 1.201397560338408388e+00
1.885370741482966039e+01, 9.058774935923622484e-01, 1.201454204036653373e+00
1.890180360721442909e+01, 9.058370245540631194e-01, 1.201510315861960443e+00
1.894989979959919779e+01, 9.057969314279391559e-01, 1.201565900769738127e+00
1.899799599198396649e+01, 9.057572107696544306e-01, 1.201620963660840147e+00
1.904609218436873874e+01, 9.057178591688697100e-01, 1.201675509387639229e+00
1.909418837675350744e+01, 9.056788732492427885e-01, 1.201729542754025992e+00
1.914228456913827614e+01, 9.056402496684279324e-01, 1.201783068515409614e+00
1.919038076152304484e+01, 9.056019851180763247e-01, 1.201836091378717164e+00
1.923847695390781709e+01, 9.055640763238360647e-01, 1.201888616002394716e+00
1.928657314629258579e+01, 9.055265200453517238e-01, 1.201940646996405793e+00
1.933466933867735449e+01, 9.054893130762649012e-01, 1.201992188922233140e+00
1.938276553106212319e+01, 9.054524522442136680e-01, 1.202043246292877177e+00
1.943086172344689189e+01, 9.054159344108332341e-01, 1.202093823572856879e+00
1.947895791583166414e+01, 9.053797564717552815e-01, 1.202143925178209560e+00
1.952705410821643284e+01, 9.053439153245919080e-01, 1.202193555519521118e+00
1.957515030060120154e+01, 9.053084076987170103e-01, 1.202242719230702583e+00
1.962324649298597024e+01, 9.052732304936218499e-01, 1.202291420714235226e+00
1.967134268537074249e+01, 9.052383806751774786e-01, 1.202339664280595466e+00
1.971943887775551119e+01, 9.052038552392012161e-01, 1.202387454197221706e+00
1.976753507014027988e+01, 9.051696512114574267e-01, 1.202434794688514108e+00
1.981563126252504858e+01, 9.051357656476569646e-01, 1.202481689935834597e+00
1.986372745490982084e+01, 9.051021956334571739e-01, 1.202528144077506189e+00
1.991182364729458953e+01, 9.050689382844625541e-01, 1.202574161208814552e+00
1.995991983967935823e+01, 9.050359907462236508e-01, 1.202619745382006444e+00
2.000801603206412693e+01, 9.050033501942381653e-01, 1.202664900606290388e+00
2.005611222444889918e+01, 9.049710138339500665e-01, 1.202709630847837108e+00
2.010420841683366788e+01, 9.049389789007503682e-01, 1.202753940029778201e+00
2.015230460921843658e+01, 9.049072426599764629e-01, 1.202797832032207914e+00
2.020040080160320528e+01, 9.048758024009985190e-01, 1.202841310700387023e+00
2.024849699398797398e+01, 9.048446552669390242e-01, 1.202884380081013838e+00
2.029659318637274623e+01, 9.048137984859753180e-01, 1.202927044101282927e+00
2.034468937875751493e+01, 9.047832293846722607e-01, 1.202969306550387918e+00
2.039278557114228363e+01, 9.047529453158751345e-01, 1.203011171179570793e+00
2.044088176352705233e+01, 9.047229436587105322e-01, 1.203052641702120784e+00
2.048897795591182458e+01, 9.046932218185859131e-01, 1.203093721793375925e+00
2.053707414829659328e+01, 9.046637772271897138e-01, 1.203134415090721276e+00
2.058517034068136198e+01, 9.046346073424914591e-01, 1.203174725193590699e+00
2.063326653306613068e+01, 9.046057096487414295e-01, 1.203214655663465305e+00
2.068136272545090293e+01, 9.045770816564709937e-01, 1.203254210023874560e+00
2.072945891783567163e+01, 9.045487209024927200e-01, 1.203293391760396069e+00
2.077755511022044033e+01, 9.045206249498997098e-01, 1.203332204320654686e+00
2.082565130260520903e+01, 9.044927913880664860e-01, 1.203370651114323620e+00
2.087374749498998128e+01, 9.044652178326482161e-01, 1.203408735513124439e+00
2.092184368737474998e+01, 9.044379018226329503e-01, 1.203446461001028700e+00
2.096993987975951867e+01, 9.044108408753745998e-01, 1.203483831093965284e+00
2.101803607214428737e+01, 9.043840326364873672e-01, 1.203520849121121339e+00
2.106613226452905963e+01, 9.043574747749520970e-01, 1.203557518377984303e+00
2.111422845691382832e+01, 9.043311649829323118e-01, 1.203593842126609914e+00
2.116232464929859702e+01, 9.043051009757737679e-01, 1.203629823595623316e+00
2.121042084168336572e+01, 9.042792804920045668e-01, 1.203665465980218174e+00
2.125851703406813442e+01, 9.042537012933350438e-01, 1.203700772442157119e+00
2.130661322645290667e+01, 9.042283611646583230e-01, 1.203735746109771521e+00
2.135470941883767537e+01, 9.042032579140493187e-01, 1.203770390077961938e+00
2.140280561122244407e+01, 9.041783893727658450e-01, 1.203804707408197672e+00
2.145090180360721277e+01, 9.041537533952477279e-01, 1.203838701128516542e+00
2.149899799599198502e+01, 9.041293478591172494e-01, 1.203872374233525555e+00
2.154709418837675372e+01, 9.041051706651790365e-01, 1.203905729684400905e+00
2.159519038076152242e+01, 9.040812196775763754e-01, 1.203938770495230459e+00
2.164328657314629112e+01, 9.040574926495082986e-01, 1.203971499840191584e+00
2.169138276553106337e+01, 9.040339874974417933e-01, 1.204003920657912730e+00
2.173947895791583207e+01, 9.040107021691137223e-01, 1.204036035841922425e+00
2.178757515030060077e+01, 9.039876346331003898e-01, 1.204067848255697903e+00
2.183567134268536947e+01, 9.039647828788175410e-01, 1.204099360732665991e+00
2.188376753507014172e+01, 9.039421449165208067e-01, 1.204130576076202663e+00
2.193186372745491042e+01, 9.039197187773052589e-01, 1.204161497059632380e+00
2.197995991983967912e+01, 9.038975025131056329e-01, 1.204192126426228970e+00
2.202805611222444782e+01, 9.038754941966961054e-01, 1.204222466889215637e+00
2.207615230460921651e+01, 9.038536919216906274e-01, 1.204252521131764064e+00
2.212424849699398877e+01, 9.038320938025425910e-01, 1.204282291806995309e+00
2.217234468937875747e+01, 9.038106979745450520e-01, 1.204311781537979575e+00
2.222044088176352616e+01, 9.037895025938307292e-01, 1.204340992917735997e+00
2.226853707414829486e+01, 9.037685058373717828e-01, 1.204369928509232412e+00
2.231663326653306711e+01, 9.037477059029799253e-01, 1.204398590845386474e+00
2.236472945891783581e+01, 9.037271010093068657e-01, 1.204426982429064319e+00
2.241282565130260451e+01, 9.037066893759477804e-01, 1.204455105762193723e+00
2.246092184368737321e+01, 9.036864690105864684e-01, 1.204482963657227845e+00
2.250901803607214546e+01, 9.036664380724230838e-01, 1.204510558705354839e+00
2.255711422845691416e+01, 9.036465948027526673e-01, 1.204537893378078373e+00
2.260521042084168286e+01, 9.036269374605476745e-01, 1.204564970121479117e+00
2.265330661322645156e+01, 9.036074643224579761e-01, 1.204591791356213637e+00
2.270140280561122381e+01, 9.035881736828103028e-01, 1.204618359477515055e+00
2.274949899799599251e+01, 9.035690638536092445e-01, 1.204644676855192387e+00
2.279759519038076121e+01, 9.035501331645362511e-01, 1.204670745833631651e+00
2.284569138276552991e+01, 9.035313799629502984e-01, 1.204696568731794759e+00
2.289378757515029861e+01, 9.035128026138874446e-01, 1.204722147843220181e+00
2.294188376753507086e+01, 9.034943995000612738e-01, 1.204747485436022725e+00
2.298997995991983956e+01, 9.034761690218623409e-01, 1.204772583752893089e+00
2.303807615230460826e+01, 9.034581095973588383e-01, 1.204797445011099200e+00
2.308617234468937696e+01, 9.034402196622961512e-01, 1.204822071402484429e+00
2.313426853707414921e+01, 9.034224976700966359e-01, 1.204846465093468932e+00
2.318236472945891791e+01, 9.034049420918603968e-01, 1.204870628225049201e+00
2.323046092184368661e+01, 9.033875514163641762e-01, 1.204894562912798728e+00
2.327855711422845530e+01, 9.033703240174102422e-01, 1.204918271442809719e+00
2.332665330661322756e+01, 9.033532582572932901e-01, 1.204941756118860896e+00
2.337474949899799626e+01, 9.033363526308931801e-01, 1.204965019049574204e+00
2.342284569138276495e+01, 9.033196056482778458e-01, 1.204988062321824760e+00
2.347094188376753365e+01, 9.033030158347028493e-01, 1.205010888000741520e+00
2.351903807615230590e+01, 9.032865817306114931e-01, 1.205033498129707059e+00
2.356713426853707460e+01, 9.032703018916350413e-01, 1.205055894730357791e+00
2.361523046092184330e+01, 9.032541748885921651e-01, 1.205078079802583746e+00
2.366332665330661200e+01, 9.032381993074896087e-01, 1.205100055324528574e+00
2.371142284569138425e+01, 9.032223737495216342e-01, 1.205121823252589319e+00
2.375951903807615295e+01, 9.032066968310706878e-01, 1.205143385521417310e+00
2.380761523046092165e+01, 9.031911671837064004e-01, 1.205164744043917269e+00
2.385571142284569035e+01, 9.031757834541866981e-01, 1.205185900711247093e+00
2.390380761523045905e+01, 9.031605443044569137e-01, 1.205206857392819186e+00
2.395190380761523130e+01, 9.031454484116503423e-01, 1.205227615936298902e+00
2.400000000000000000e+01, 9.031304944680880187e-01, 1.205248178167605655e+00
